fs,fss,nfeatures,features,targets,reliability,oids
4245832029459036970,1563762120,5,"{{-10.420568570464626,-0.2876820724517809,-10.39516093745751,-1.3862943611198906,-0.6070671777196128}}",{7.829232537543592},{1},"{16448,16425,16463,16519,16563}"
-4477816371804978596,-706725472,7,"{{-0.2046193540202928,-0.09674637701780181,-1.3862943611198906,-1.0986122886681093,-2.7403863261503285,-1.3862943611198906,-1.3862943611198906}}",{7.9441374911141125},{1},"{16448,16425,16425,16497,16563}"
5327500320564300865,1270818074,1,{{-1.02216990268343}},{11.34855776873237},{1},{16432}
3042830198267909074,79868948,2,"{{-10.39516093745751,-9.727421389904682}}",{13.725128415413083},{1},"{16448,16405,16463,16519}"
3596309516107956315,1472445383,8,"{{-15.242824734036668,-0.8729598613837413,-3.392039421988541,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.6070671777196128}}",{11.353273011437217},{1},"{16448,16425,16405,16456,16508,16519,16536,16563}"
1975084072464202139,437158114,4,"{{-13.432820126822259,-9.219428208195529,-10.83093580710616,-5.3616122256462075}}",{6.61472560020376},{1},"{16432,16486,16497}"
-5929401182124901517,1908729346,8,"{{-1.9703022233616978,-1.9459101490553135,-10.39516093745751,-4.727387818712341,-9.504277838590472,-4.727387818712341,-0.6070671777196128,-1.9459101490553135}}",{11.56771663465292},{1},"{16405,16456,16463,16472,16508,16519,16563}"
7696886476226925320,-932413075,1,{{-13.273065259817821}},{1.0986122886681098},{1},{16486}
-5885625972757298871,1316970872,6,"{{-1.3862943611198906,-1.9459101490553135,-4.727387818712341,-1.3862943611198906,-1.9459101490553135,-4.727387818712341}}",{12.620200126716991},{1},"{16441,16456,16472,16486,16508,16563}"
-6310738669154799660,1015305196,4,"{{-1.8540868978097187,-10.420568570464626,-0.027403509563474163,-10.39516093745751}}",{8.423761246623686},{1},"{16463,16508,16519,16563}"
8502155271907567164,-850350038,1,{{-10.39516093745751}},{7.822444729489319},{1},{16519}
-1158816798049620833,1502624011,5,"{{-10.39516093745751,-11.806862931584517,-1.0896146923052934,-0.97848366528993,-15.242824734036668}}",{11.504479901386699},{1},"{16405,16463,16519,16536,16563}"
1758072863970875987,1367516677,0,,{0},{1},"{16448,16425,16425,16432,16441,16463,16479,16486,16497,16519,16527,16563}"
754561138292963678,-1428827354,5,"{{-0.11275072001485245,-12.367328027087364,-0.6699516424936622,-7.953315110034162,-11.936034008250989}}",{9.399140894867847},{1},"{16432,16486,16519}"
-5535901023995551278,778063540,4,"{{-10.39516093745751,-11.806862931584517,-12.966540361675643,-13.85833534555489}}",{14.073933218352797},{1},"{16384,16405,16463,16519}"
7799030661291734910,-1725951998,1,{{-4.727387818712341}},{0},{1},{16456}
-1890080522291186125,-1710836780,0,,{0},{1},"{16405,16456,16456,16497,16508,16536,16563}"
3330700635734281186,-1053292344,9,"{{-10.420568570464626,-1.114763284511908,-1.7884906893764507,-3.0358863324586025,-0.027403509563474163,-10.39516093745751,-4.727387818712341,-0.911208717208144,-4.727387818712341}}",{10.267435980441359},{1},"{16456,16463,16486,16497,16508,16519,16563}"
-5510733515476627148,-1551078225,15,"{{-2.772588722239781,-11.806862931584517,-0.6931471805599453,-1.6023694477092933,-12.367328027087364,-3.7826452271286155,-0.716893553814074,-0.11275072001485245,-1.3862943611198906,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{5.147494476813453},{1},"{16448,16425,16425,16432,16441,16463,16479,16486,16519,16527}"
2619358356542170316,2078739118,9,"{{-8.222064153023407,-15.242824734036668,-0.8729598613837413,-3.392039421988541,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.6070671777196128}}",{1.6094379124341003},{1},"{16448,16425,16405,16456,16508,16536,16563}"
-4477816371804978596,838414540,3,"{{-2.772588722239781,-3.7826452271286155,-0.716893553814074}}",{6.949856455000773},{1},"{16448,16479,16486,16527}"
3261834294741233279,-480780022,13,"{{-14.959841313840421,-12.367328027087364,-9.210967235081624,-0.8241150514675003,-3.731369526745619,-0.27617030579161994,-1.4639244139506833,-3.486568689393415,-0.6699516424936622,-4.727387818712341,-4.727387818712341,-1.5306306139058883,-1.02216990268343}}",{5.214935757608986},{1},"{16384,16416,16405,16432,16456,16486,16497,16536,16563}"
6650214460147150979,-1140226509,16,"{{-1.4639244139506833,-3.731369526745619,-3.121434256817224,-2.4849066497880004,-12.367328027087364,-1.02216990268343,-2.4849066497880004,-1.3862943611198906,-0.5690697552088657,-10.39516093745751,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.486568689393415,-1.3862943611198906,-0.2046193540202928}}",{9.679218367934409},{1},"{16448,16425,16425,16405,16432,16463,16486,16497,16519,16536,16545,16556,16563}"
6650214460147150979,-225550297,12,"{{-14.959841313840421,-1.4639244139506833,-3.731369526745619,-4.727387818712341,-3.121434256817224,-12.367328027087364,-1.02216990268343,-10.39516093745751,-4.727387818712341,-15.242824734036668,-11.806862931584517,-3.486568689393415}}",{5.966146739123692},{1},"{16416,16405,16432,16456,16463,16486,16497,16519,16536}"
-7738028735347059107,499822836,9,"{{-14.959841313840421,-12.367328027087364,-2.4849066497880004,-3.121434256817224,-3.731369526745619,-2.4849066497880004,-0.6070671777196128,-1.4639244139506833,-1.02216990268343}}",{8.321421586897879},{1},"{16384,16416,16405,16432,16486,16536,16556,16563}"
1758072863970875987,1210686839,5,"{{-2.890371757896165,-4.7002137578033985,-0.8518930642347371,-0.09674637701780181,-3.7826452271286155}}",{5.598421958998375},{1},"{16448,16479,16497,16527,16563}"
1799237188439200003,672541173,3,"{{-13.432820126822259,-3.806824435315351,-7.184902960336827}}",{0},{1},{16497}
6650214460147150979,160425138,2,"{{-12.367328027087364,-1.02216990268343}}",{0},{1},{16432}
6650214460147150979,100366417,5,"{{-3.731369526745619,-10.39516093745751,-1.3862943611198906,-11.806862931584517,-1.3862943611198906}}",{7.633853559681768},{1},"{16448,16425,16405,16463,16519}"
7105818783943848525,-537454110,10,"{{-2.5858504961557775e-06,-12.367328027087364,-1.3862943611198906,-1.9459101490553135,-1.02216990268343,-4.727387818712341,-1.3862943611198906,-1.9459101490553135,-5.605148976314965,-4.727387818712341},{-2.5858504961557775e-06,-12.367328027087364,-1.3862943611198906,-1.9459101490553135,-1.02216990268343,-4.727387818712341,-1.3862943611198906,-1.791759469228055,-5.605148976314965,-4.727387818712341}}","{4.110873864173311,4.110873864173311}","{1,1}","{16432,16441,16456,16472,16486,16508,16563}"
1758072863970875987,1663863417,11,"{{-4.7002137578033985,-0.8518930642347371,-11.806862931584517,-0.09674637701780181,-1.6023694477092933,-12.367328027087364,-0.716893553814074,-0.11275072001485245,-11.806862931584517,-1.3862943611198906,-1.3862943611198906}}",{6.473890696352274},{1},"{16448,16432,16441,16463,16486,16497,16519,16527,16563}"
-4477816371804978596,1853663920,4,"{{-13.273065259817821,-1.0986122886681093,-0.716893553814074,-1.3862943611198906}}",{8.573293115066894},{1},"{16448,16425,16486}"
2558748867405111050,105584966,7,"{{-1.9459101490553135,-10.39516093745751,-2.9626355940093725,-1.9459101490553135,-9.504277838590472,-0.6070671777196128,-14.959841313840421}}",{9.326433090963036},{1},"{16416,16405,16463,16472,16519,16563}"
-7624179224219018171,1117385879,8,"{{-15.242824734036668,-9.210340371976182,-10.39516093745751,-4.727387818712341,-9.504277838590472,-1.3862943611198906,-4.727387818712341,-0.6070671777196128}}",{12.405218542714431},{1},"{16448,16425,16405,16456,16463,16508,16519,16536,16563}"
-808880556807194591,852372678,2,"{{-13.034973747067738,-0.027403509563474163}}",{1.0737211190207543},{1},{16508}
-5929401182124901517,2768739,14,"{{-1.9703022233616978,-1.9459101490553135,-2.9626355940093725,-1.3862943611198906,-9.210340371976182,-10.39516093745751,-4.727387818712341,-9.504277838590472,-1.3862943611198906,-4.727387818712341,-0.6070671777196128,-14.959841313840421,-1.3862943611198906,-1.9459101490553135},{-1.9703022233616978,-1.9459101490553135,-2.9626355940093725,-1.3862943611198906,-9.210340371976182,-11.806862931584517,-4.727387818712341,-9.504277838590472,-1.3862943611198906,-4.727387818712341,-0.6070671777196128,-14.959841313840421,-1.3862943611198906,-1.9459101490553135}}","{7.454719949364001,7.454719949364001}","{1,1}","{16448,16425,16425,16416,16405,16456,16463,16472,16508,16519,16563}"
1619127084338010792,1294088953,8,"{{-1.9459101490553135,-1.9459101490553135,-7.184902960336827,-1.3862943611198906,-3.6345238544918206,-1.3862943611198906,-0.6070671777196128,-1.3862943611198906}}",{1.791759469228055},{1},"{16448,16425,16441,16472,16486,16497,16563}"
3330700635734281186,-529953444,14,"{{-0.6202065567492896,-12.367328027087364,-10.420568570464626,-1.3862943611198906,-4.727387818712341,-1.114763284511908,-1.7884906893764507,-3.0358863324586025,-0.027403509563474163,-10.39516093745751,-4.727387818712341,-0.911208717208144,-4.727387818712341,-4.727387818712341}}",{10.05177823894827},{1},"{16432,16441,16456,16456,16463,16486,16497,16508,16519,16563}"
-2972937597942960473,-2146768241,3,"{{-10.39516093745751,-11.806862931584517,-13.85833534555489}}",{13.853184883769025},{1},"{16405,16463,16519}"
3042830198267909074,1452906585,5,"{{-11.44586643668829,-10.39516093745751,-9.727421389904682,-1.3862943611198906,-1.3862943611198906},{-11.936300017149799,-10.39516093745751,-9.727421389904682,-1.3862943611198906,-1.3862943611198906}}","{9.078521797355334,9.078521797355334}","{1,1}","{16448,16425,16463,16519}"
6650214460147150979,-173604274,7,"{{-3.731369526745619,-2.4849066497880004,-2.4849066497880004,-0.5690697552088657,-10.39516093745751,-11.806862931584517,-0.2046193540202928}}",{6.922643891475888},{1},"{16405,16463,16519,16556,16563}"
-1124127336827367041,-1014652582,7,"{{-0.5596157879354228,-1.9459101490553135,-7.184902960336827,-3.6345238544918206,-1.3862943611198906,-0.3688087608171883,-1.3862943611198906}}",{6.4425401664681985},{1},"{16448,16425,16472,16486,16497,16519,16563}"
6650214460147150979,-1151553586,5,"{{-13.273065259817821,-12.367328027087364,-1.02216990268343,-10.39516093745751,-11.806862931584517}}",{6.8885724595653635},{1},"{16432,16463,16486,16519}"
6350469962105744477,1680550173,3,"{{-0.2046193540202928,-0.5690697552088657,-14.743062444355063}}",{0},{1},{16563}
1758072863970875987,853840428,12,"{{-2.890371757896165,-11.806862931584517,-0.6931471805599453,-1.6023694477092933,-12.367328027087364,-3.7826452271286155,-0.716893553814074,-0.11275072001485245,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-1.3862943611198906}}",{5.25227342804663},{1},"{16448,16425,16425,16432,16463,16479,16486,16519,16527}"
7204209839780818952,-1133557081,9,"{{-12.367328027087364,-1.024129869619847,-0.3451088202828996,-5.576075659636703,-3.919047649657222,-9.320586879021334,-1.5306306139058883,-1.02216990268343,-1.7884906893764507}}",{4.605170185988092},{1},"{16405,16432,16486,16497,16563}"
-4477816371804978596,1861488644,12,"{{-2.890371757896165,-0.2046193540202928,-11.806862931584517,-0.09674637701780181,-1.6023694477092933,-12.367328027087364,-3.7826452271286155,-0.716893553814074,-0.11275072001485245,-11.806862931584517,-1.3862943611198906,-1.3862943611198906}}",{5.43372200355424},{1},"{16448,16432,16441,16463,16479,16486,16519,16527,16563}"
-5929401182124901517,605925306,8,"{{-1.9703022233616978,-1.9459101490553135,-9.210340371976182,-10.39516093745751,-9.504277838590472,-1.3862943611198906,-0.6070671777196128,-1.9459101490553135}}",{6.421622267806518},{1},"{16448,16425,16463,16472,16508,16519,16563}"
1975084072464202139,-1258668911,7,"{{-9.219428208195529,-9.860952782529203,-11.806862931584517,-4.727387818712341,-10.83093580710616,-5.3616122256462075,-4.727387818712341}}",{7.331714969726466},{1},"{16432,16456,16463,16486,16497,16519}"
-5929401182124901517,901042983,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16456}
5330016273682105912,751460434,1,{{-13.85833534555489}},{2.591677964210087},{1},{16405}
-7648844854832005228,1170682055,9,"{{-1.114763284511908,-0.41671384074159834,-3.5393106930986,-10.83093580710616,-4.03467234189258,-14.743062444355063,-3.102306267134159,-8.627484480130729,-0.9111144247321993}}",{1.3862943611198906},{1},"{16432,16486,16563}"
8637167297044090375,190276943,7,"{{-3.392039421988541,-9.219428208195529,-10.83093580710616,-5.3616122256462075,-0.6070671777196128,-6.836426282323156,-8.222064153023407}}",{8.994420665751292},{1},"{16405,16432,16486,16497,16508,16519,16563}"
-8047523329439800675,1961019613,8,"{{-3.392039421988541,-4.727387818712341,-9.219428208195529,-9.860952782529203,-11.806862931584517,-10.83093580710616,-4.368781409443387,-4.727387818712341}}",{8.008698182988528},{1},"{16405,16432,16456,16463,16486,16497,16508,16519,16563}"
-5929401182124901517,958236195,10,"{{-1.9703022233616978,-1.3862943611198906,-9.210340371976182,-10.39516093745751,-4.727387818712341,-9.504277838590472,-1.3862943611198906,-4.727387818712341,-0.6070671777196128,-1.3862943611198906}}",{6.09807428216624},{1},"{16448,16425,16425,16456,16463,16508,16519,16563}"
4245832029459036970,2142071166,12,"{{-10.420568570464626,-12.367328027087364,-1.252762968495368,-4.727387818712341,-4.727387818712341,-1.7884906893764507,-1.114763284511908,-0.6202065567492896,-10.39516093745751,-0.6070671777196128,-0.027403509563474163,-1.9459101490553135}}",{10.79078192396869},{1},"{16432,16456,16463,16472,16486,16508,16519,16563}"
-808880556807194591,1892424088,2,"{{-13.034973747067738,-0.027403509563474163}}",{1.0986122886681098},{1},{16508}
-808880556807194591,-720927013,13,"{{-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-4.727387818712341,-1.7884906893764507,-1.114763284511908,-1.3862943611198906,-1.3862943611198906,-0.911208717208144,-0.027403509563474163,-1.3862943611198906,-1.9459101490553135}}",{13.984654841254889},{1},"{16448,16425,16425,16441,16456,16472,16486,16508,16519,16563}"
-565328161990619398,-1894172795,7,"{{-10.420568570464626,-1.3862943611198906,-4.7002137578033985,-0.2876820724517809,-10.39516093745751,-1.3862943611198906,-1.3862943611198906}}",{6.212606095751519},{1},"{16448,16425,16425,16463,16497,16519}"
6650214460147150979,-2020726468,18,"{{-14.959841313840421,-1.4639244139506833,-3.731369526745619,-3.121434256817224,-2.4849066497880004,-12.367328027087364,-1.02216990268343,-2.4849066497880004,-1.3862943611198906,-0.5690697552088657,-10.39516093745751,-15.242824734036668,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-3.486568689393415,-1.3862943611198906,-0.2046193540202928}}",{3.828641396489095},{1},"{16448,16425,16425,16416,16405,16432,16463,16486,16497,16519,16536,16556,16563}"
-2799995183862506353,-479305923,1,{{-1.3862943611198906}},{0},{1},{16425}
-8047523329439800675,-2059228055,1,{{-9.860952782529203}},{1.9459101490553132},{1},{16463}
-1630088287367505151,1205404586,4,"{{-2.890371757896165,-13.273065259817821,-3.7826452271286155,-0.716893553814074}}",{8.53089883847235},{1},"{16479,16486,16527}"
5731597360962035638,853335341,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16456}
-7624179224219018171,886322984,13,"{{-1.9459101490553135,-2.9626355940093725,-1.3862943611198906,-9.210340371976182,-10.39516093745751,-4.727387818712341,-9.504277838590472,-1.3862943611198906,-4.727387818712341,-0.6070671777196128,-14.959841313840421,-1.3862943611198906,-1.9459101490553135}}",{8.594154232552366},{1},"{16448,16425,16425,16416,16405,16456,16463,16472,16508,16519,16563}"
1758072863970875987,-944574414,1,{{-11.936034008250989}},{2.2148872360425047},{1},{16519}
1758072863970875987,-249974123,6,"{{-4.7002137578033985,-0.6931471805599453,-1.3862943611198906,-1.3862943611198906,-13.432820126822259,-1.3862943611198906}}",{6.914730892718563},{1},"{16448,16425,16425,16497}"
7696886476226925320,1220769597,13,"{{-0.6202065567492896,-1.9459101490553135,-1.791759469228055,-4.727387818712341,-12.367328027087364,-2.890371757896165,-4.727387818712341,-4.727387818712341,-0.6693401471218524,-4.727387818712341,-12.367328027087364,-1.252762968495368,-1.252762968495368}}",{5.384495062789089},{1},"{16432,16432,16456,16456,16472,16479,16486,16486,16508,16508,16527,16563}"
-5885625972757298871,-1365483456,1,{{-4.727387818712341}},{0},{1},{16456}
3330700635734281186,480205803,11,"{{-1.252762968495368,-1.9459101490553135,-10.420568570464626,-4.727387818712341,-3.0358863324586025,-0.027403509563474163,-10.39516093745751,-4.727387818712341,-0.911208717208144,-4.727387818712341,-4.727387818712341}}",{8.32239411311117},{1},"{16456,16456,16463,16472,16497,16508,16519,16563}"
5283902462801916534,-2019147198,13,"{{-1.9459101490553135,-1.9459101490553135,-1.9459101490553135,-4.727387818712341,-12.367328027087364,-2.890371757896165,-3.7826452271286155,-1.9459101490553135,-4.6105177931935755,-4.727387818712341,-3.0634402624798547,-4.727387818712341,-12.367328027087364}}",{1.3862943611198906},{1},"{16432,16432,16456,16456,16472,16472,16479,16486,16486,16508,16527,16563,16563}"
-3458609441065762063,-1179661310,11,"{{-1.9459101490553135,-10.39516093745751,-9.727421389904682,-1.3862943611198906,-9.210340371976182,-1.9459101490553135,-0.6070671777196128,-9.210967235081624,-1.3862943611198906,-1.3862943611198906,-15.242824734036668}}",{3.295836866004329},{1},"{16448,16425,16425,16405,16463,16472,16519,16536,16563}"
2619358356542170316,-587348435,11,"{{-8.222064153023407,-0.6931471805599453,-9.860952782529203,-10.39516093745751,-4.727387818712341,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-5.3616122256462075,-0.6070671777196128,-1.3862943611198906}}",{2.4849066497880004},{1},"{16448,16425,16425,16456,16463,16497,16508,16519,16563}"
-7624179224219018171,-730480730,5,"{{-1.3862943611198906,-4.727387818712341,-4.727387818712341,-13.034973747067738,-1.3862943611198906}}",{11.027751343506385},{1},"{16448,16425,16456,16508}"
6019781246931083125,2124828567,1,{{-14.743062444355063}},{0},{1},{16563}
2684397743657735043,1555688417,9,"{{-0.11275072001485245,-12.367328027087364,-1.3862943611198906,-1.3862943611198906,-11.806862931584517,-1.6023694477092933,-2.7403863261503285,-0.716893553814074,-10.39516093745751}}",{7.546446273746024},{1},"{16432,16441,16463,16486,16497,16519,16527}"
-565328161990619398,-2044116904,7,"{{-10.420568570464626,-1.3862943611198906,-0.2876820724517809,-10.39516093745751,-1.3862943611198906,-11.44586643668829,-1.3862943611198906},{-10.420568570464626,-1.3862943611198906,-0.2876820724517809,-10.39516093745751,-1.3862943611198906,-11.936300017149799,-1.3862943611198906}}","{8.251142139090751,8.251142139090751}","{1,1}","{16448,16425,16425,16463,16519}"
1758072863970875987,1137104269,13,"{{-2.890371757896165,-4.7002137578033985,-0.8518930642347371,-0.09674637701780181,-0.6931471805599453,-1.6023694477092933,-12.367328027087364,-3.7826452271286155,-0.716893553814074,-0.11275072001485245,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{8.81996090128606},{1},"{16448,16425,16425,16432,16479,16486,16497,16519,16527,16563}"
7105818783943848525,-1470293823,12,"{{-2.5858504961557775e-06,-12.367328027087364,-1.3862943611198906,-1.9459101490553135,-1.02216990268343,-4.727387818712341,-1.3862943611198906,-1.9459101490553135,-5.605148976314965,-4.727387818712341,-4.727387818712341,-4.727387818712341},{-2.5858504961557775e-06,-12.367328027087364,-1.3862943611198906,-1.9459101490553135,-1.02216990268343,-4.727387818712341,-1.3862943611198906,-1.791759469228055,-8.627484480130729,-4.727387818712341,-4.727387818712341,-4.727387818712341},{-2.5858504961557775e-06,-12.367328027087364,-1.3862943611198906,-1.9459101490553135,-1.02216990268343,-4.727387818712341,-1.3862943611198906,-1.791759469228055,-5.605148976314965,-4.727387818712341,-4.727387818712341,-4.727387818712341}}","{5.918893854273146,3.970291913552122,5.918893854273146}","{1,1,1}","{16432,16441,16456,16456,16472,16486,16497,16508,16563}"
-7624179224219018171,534540469,0,,{11.813666891635643},{1},{16448}
6019781246931083125,2054622351,2,"{{-10.39516093745751,-11.806862931584517}}",{10.641608098738805},{1},"{16463,16519}"
-808880556807194591,-958143728,5,"{{-10.420568570464626,-10.39516093745751,-1.3862943611198906,-1.3862943611198906,-11.936300017149799}}",{9.262553243423117},{1},"{16448,16425,16463,16519}"
-5929401182124901517,-1231350946,13,"{{-1.9703022233616978,-1.9459101490553135,-15.242824734036668,-2.9626355940093725,-9.210340371976182,-10.39516093745751,-4.727387818712341,-9.504277838590472,-1.3862943611198906,-4.727387818712341,-0.6070671777196128,-14.959841313840421,-1.9459101490553135}}",{7.695757990554761},{1},"{16448,16425,16416,16405,16456,16463,16472,16508,16519,16536,16563}"
3261834294741233279,-164031863,3,"{{-0.8241150514675003,-0.27617030579161994,-14.743062444355063}}",{0},{1},{16563}
1619127084338010792,1985258292,9,"{{-1.9459101490553135,-1.9459101490553135,-7.184902960336827,-1.02216990268343,-3.6345238544918206,-1.3862943611198906,-0.6070671777196128,-12.367328027087364,-1.3862943611198906}}",{6.42648845745769},{1},"{16448,16425,16432,16472,16486,16497,16519,16563}"
2558748867405111050,161764388,2,"{{-11.806862931584517,-9.504277838590472}}",{0},{1},{16463}
-7648844854832005228,147600256,4,"{{-1.114763284511908,-10.83093580710616,-4.03467234189258,-3.102306267134159}}",{0},{1},{16486}
-3970444003182879231,2096647731,6,"{{-2.4849066497880004,-3.731369526745619,-2.3978952727983707,-1.02216990268343,-12.367328027087364,-12.966540361675643}}",{13.132808635265867},{1},"{16384,16405,16432,16486,16556,16563}"
-3970444003182879231,-1921731539,1,{{-14.959841313840421}},{0},{1},{16416}
-808880556807194591,-1118718137,18,"{{-10.420568570464626,-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.0358863324586025,-4.727387818712341,-1.7884906893764507,-1.114763284511908,-4.727387818712341,-11.806862931584517,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.911208717208144,-0.027403509563474163,-1.3862943611198906,-1.9459101490553135},{-10.420568570464626,-1.252762968495368,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-3.0358863324586025,-4.727387818712341,-1.7884906893764507,-1.114763284511908,-4.727387818712341,-10.39516093745751,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-0.911208717208144,-0.027403509563474163,-1.3862943611198906,-1.9459101490553135}}","{9.079206103951382,9.079206103951382}","{1,1}","{16448,16425,16425,16441,16456,16456,16463,16472,16486,16497,16508,16519,16563}"
-8047523329439800675,-643809228,3,"{{-9.219428208195529,-10.83093580710616,-11.936034008250989}}",{11.194385480131949},{1},"{16432,16486,16519}"
-6027221776095257325,1908033233,8,"{{-3.392039421988541,-4.727387818712341,-9.860952782529203,-4.727387818712341,-4.368781409443387,-4.727387818712341,-4.727387818712341,-10.39516093745751}}",{10.666627104916108},{1},"{16405,16456,16456,16463,16497,16508,16519,16563}"
-8047523329439800675,406240324,3,"{{-9.219428208195529,-10.83093580710616,-4.368781409443387}}",{11.699089629481634},{1},"{16432,16486,16497,16519}"
-7624179224219018171,-608970838,9,"{{-1.9459101490553135,-1.3862943611198906,-10.39516093745751,-4.727387818712341,-9.504277838590472,-4.727387818712341,-0.6070671777196128,-1.3862943611198906,-1.9459101490553135}}",{12.153399452151353},{1},"{16448,16425,16405,16456,16463,16472,16508,16519,16563}"
3596309516107956315,1998376877,1,{{-13.034973747067738}},{1.0986122886681098},{1},{16508}
8637167297044090375,-1000126881,5,"{{-13.432820126822259,-9.219428208195529,-10.83093580710616,-5.3616122256462075,-6.836426282323156}}",{4.553876891600541},{1},"{16432,16486,16497}"
-5261930549591539248,-1935312399,2,"{{-1.3862943611198906,-1.3862943611198906}}",{11.361416293286421},{1},"{16448,16425}"
-6016190586237425744,-862813247,6,"{{-1.02216990268343,-12.034049873723678,-12.309201674912588,-10.83093580710616,-1.7884906893764507,-1.7884906893764507}}",{3.295836866004329},{1},"{16394,16432,16486}"
8637167297044090375,2043248758,9,"{{-3.392039421988541,-15.242824734036668,-9.219428208195529,-0.8729598613837413,-10.83093580710616,-5.3616122256462075,-0.6070671777196128,-6.836426282323156,-8.222064153023407}}",{8.994420665751292},{1},"{16405,16432,16486,16497,16508,16519,16536,16563}"
1758072863970875987,-1191156258,4,"{{-1.6023694477092933,-12.367328027087364,-0.716893553814074,-0.11275072001485245}}",{10.050570457237374},{1},"{16448,16432,16486,16519,16527}"
-2799995183862506353,52517043,11,"{{-14.959841313840421,-1.4639244139506833,-3.7687888594518686,-12.86545738498479,-3.121434256817224,-0.5690697552088657,-10.39516093745751,-15.242824734036668,-11.806862931584517,-14.959296638332512,-0.2046193540202928}}",{0},{1},"{16416,16405,16463,16519,16536,16563}"
-4477816371804978596,2022906085,7,"{{-2.890371757896165,-0.2046193540202928,-11.806862931584517,-0.09674637701780181,-2.7403863261503285,-3.7826452271286155,-11.806862931584517}}",{5.846438775057725},{1},"{16448,16463,16479,16497,16519,16527,16563}"
-4626995031345076698,663888140,2,"{{-4.727387818712341,-4.727387818712341}}",{0},{1},{16456}
1758072863970875987,26095590,2,"{{-13.273065259817821,-0.716893553814074}}",{9.105580399396604},{1},"{16448,16486}"
-5261930549591539248,671918646,9,"{{-1.3862943611198906,-9.860952782529203,-4.727387818712341,-10.39516093745751,-1.3862943611198906,-1.3862943611198906,-4.368781409443387,-4.727387818712341,-1.3862943611198906}}",{10.703828567198189},{1},"{16448,16425,16425,16456,16463,16497,16508,16519,16563}"
5267282279652319986,-2042877576,4,"{{-14.959841313840421,-2.3978952727983707,-3.731369526745619,-2.4849066497880004}}",{12.451568512098383},{1},"{16416,16405,16556}"
-808880556807194591,1260296287,12,"{{-10.420568570464626,-12.367328027087364,-1.3862943611198906,-3.0358863324586025,-1.7884906893764507,-1.114763284511908,-0.6202065567492896,-4.727387818712341,-10.39516093745751,-4.727387818712341,-0.027403509563474163,-1.3862943611198906}}",{11.946355873360094},{1},"{16448,16425,16432,16456,16463,16486,16497,16508,16519}"
2558748867405111050,-310665946,10,"{{-10.39516093745751,-2.9626355940093725,-1.3862943611198906,-9.210340371976182,-9.504277838590472,-0.6070671777196128,-1.3862943611198906,-14.959841313840421,-1.3862943611198906,-15.242824734036668}}",{8.651549243915316},{1},"{16448,16425,16425,16416,16405,16463,16519,16536,16563}"
1758072863970875987,1879367169,12,"{{-4.7002137578033985,-0.8518930642347371,-11.806862931584517,-0.09674637701780181,-0.6931471805599453,-0.716893553814074,-1.3862943611198906,-11.806862931584517,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906,-1.3862943611198906}}",{7.00850518208228},{1},"{16448,16425,16425,16441,16463,16486,16497,16519,16527,16563}"
3261834294741233279,1920267490,11,"{{-14.959841313840421,-12.367328027087364,-2.4849066497880004,-9.210967235081624,-3.731369526745619,-2.4849066497880004,-1.4639244139506833,-3.486568689393415,-0.6699516424936622,-1.5306306139058883,-1.02216990268343}}",{5.739792912179234},{1},"{16384,16416,16405,16432,16486,16497,16536,16556}"
8297872767581952856,-787152065,7,"{{-10.420568570464626,-1.3862943611198906,-0.027403509563474163,-10.39516093745751,-4.727387818712341,-0.911208717208144,-4.727387818712341}}",{11.335937658406873},{1},"{16441,16456,16463,16486,16508,16519,16563}"
-2799995183862506353,-971553147,6,"{{-12.86545738498479,-0.5690697552088657,-10.39516093745751,-11.806862931584517,-14.743062444355063,-0.2046193540202928}}",{0},{1},"{16463,16519,16563}"
-4110854689441581467,1313052210,1,{{-10.197425019150417}},{1.6094379124341003},{1},{16463}
-565328161990619398,461974174,16,"{{-10.420568570464626,-12.367328027087364,-1.3862943611198906,-1.3862943611198906,-4.727387818712341,-1.5288754787910588,-4.7002137578033985,-0.2876820724517809,-4.727387818712341,-1.7884906893764507,-1.114763284511908,-0.6202065567492896,-10.39516093745751,-1.3862943611198906,-0.911208717208144,-1.3862943611198906}}",{5.1647859739235145},{1},"{16448,16425,16425,16432,16441,16456,16463,16486,16497,16508,16519,16563}"
